i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
4195,2584,4181,1,17,873.917,ms,877.616,ms
4196,2584,4181,1,17,874.646,ms,883.549,ms
4197,2584,4181,1,17,874.699,ms,875.798,ms
4198,2584,4181,1,17,875.288,ms,877.518,ms
4199,2584,4181,1,17,875.79,ms,879.421,ms
4200,2584,4181,1,17,876.389,ms,877.453,ms
4201,2584,4181,1,17,876.679,ms,877.645,ms
4202,2584,4181,1,17,876.903,ms,878.952,ms
4203,2584,4181,1,17,877.653,ms,878.656,ms
4204,2584,4181,1,17,877.855,ms,880.181,ms
4205,2584,4181,1,17,878.249,ms,882.43,ms
4206,2584,4181,1,17,878.765,ms,881.464,ms
4207,2584,4181,1,17,879.105,ms,880.447,ms
4208,2584,4181,1,17,879.586,ms,881.932,ms
4209,2584,4181,1,17,880.067,ms,881.214,ms
4210,2584,4181,1,17,880.69,ms,884.276,ms
4211,2584,4181,1,17,881.094,ms,882.734,ms
4212,2584,4181,1,17,881.36,ms,882.439,ms
4213,2584,4181,1,17,881.922,ms,883.394,ms
4214,2584,4181,1,17,882.341,ms,885.184,ms
4215,2584,4181,1,17,882.964,ms,887.611,ms
4216,2584,4181,1,17,883.45,ms,884.475,ms
4217,2584,4181,1,17,883.699,ms,888.231,ms
4218,2584,4181,1,17,884.128,ms,885.32,ms
4219,2584,4181,1,17,884.732,ms,885.696,ms
4220,2584,4181,1,17,884.898,ms,885.879,ms
4221,2584,4181,1,17,885.432,ms,886.382,ms
4222,2584,4181,1,17,885.979,ms,889.978,ms
4223,2584,4181,1,17,886.764,ms,889.793,ms
4224,2584,4181,1,17,886.794,ms,888.009,ms
4225,2584,4181,1,17,887.503,ms,892.709,ms
4226,2584,4181,1,17,887.848,ms,889.337,ms
4227,2584,4181,1,17,888.156,ms,891.285,ms
4228,2584,4181,1,17,888.549,ms,890.72,ms
4229,2584,4181,1,17,889.919,ms,891.271,ms
4230,2584,4181,1,17,889.474,ms,890.386,ms
4231,2584,4181,1,17,889.907,ms,890.92,ms
4232,2584,4181,1,17,890.38,ms,891.612,ms
4233,2584,4181,1,17,890.881,ms,891.873,ms
4234,2584,4181,1,17,891.173,ms,892.267,ms
4235,2584,4181,1,17,891.768,ms,892.855,ms
4236,2584,4181,1,17,924.651,ms,958.301,ms
4237,2584,4181,1,17,892.69,ms,896.375,ms
4238,2584,4181,1,17,892.813,ms,897.112,ms
4239,2584,4181,1,17,893.401,ms,895.635,ms
4240,2584,4181,1,17,893.968,ms,894.976,ms
4241,2584,4181,1,17,894.382,ms,895.87,ms
4242,2584,4181,1,17,894.665,ms,895.586,ms
4243,2584,4181,1,17,895.465,ms,896.523,ms
4244,2584,4181,1,17,895.637,ms,896.588,ms
4245,2584,4181,1,17,896.163,ms,901.181,ms
4246,2584,4181,1,17,896.564,ms,898.362,ms
4247,2584,4181,1,17,897.043,ms,898.014,ms
4248,2584,4181,1,17,897.553,ms,898.679,ms
4249,2584,4181,1,17,897.862,ms,899.483,ms
4250,2584,4181,1,17,898.62,ms,900.099,ms
4251,2584,4181,1,17,898.879,ms,900.345,ms
4252,2584,4181,1,17,899.29,ms,901.548,ms
4253,2584,4181,1,17,899.995,ms,901.024,ms
4254,2584,4181,1,17,900.182,ms,901.58,ms
4255,2584,4181,1,17,900.598,ms,903.267,ms
4256,2584,4181,1,17,901.084,ms,903.465,ms
4257,2584,4181,1,17,901.441,ms,907.554,ms
4258,2584,4181,1,17,901.91,ms,905.248,ms
4259,2584,4181,1,17,902.394,ms,903.496,ms
4260,2584,4181,1,17,902.822,ms,903.841,ms
4261,2584,4181,1,17,903.408,ms,905.225,ms
4262,2584,4181,1,17,903.621,ms,904.525,ms
4263,2584,4181,1,17,904.326,ms,905.468,ms
4264,2584,4181,1,17,904.565,ms,905.5,ms
4265,2584,4181,1,17,905.068,ms,906.139,ms
4266,2584,4181,1,17,905.562,ms,907.05,ms
4267,2584,4181,1,17,906.074,ms,908.945,ms
4268,2584,4181,1,17,906.674,ms,908.625,ms
4269,2584,4181,1,17,906.85,ms,907.762,ms
4270,2584,4181,1,17,907.563,ms,908.782,ms
4271,2584,4181,1,17,907.711,ms,910.422,ms
4272,2584,4181,1,17,908.193,ms,909.486,ms
4273,2584,4181,1,17,908.821,ms,911.706,ms
4274,2584,4181,1,17,909.072,ms,913.575,ms
4275,2584,4181,1,17,909.464,ms,911.076,ms
4276,2584,4181,1,17,909.917,ms,913.177,ms
4277,2584,4181,1,17,910.728,ms,913.431,ms
4278,2584,4181,1,17,910.834,ms,912.693,ms
4279,2584,4181,1,17,911.254,ms,913.458,ms
4280,2584,4181,1,17,911.846,ms,913.144,ms
4281,2584,4181,1,17,912.285,ms,913.216,ms
4282,2584,4181,1,17,912.655,ms,914,ms
4283,2584,4181,1,17,913.426,ms,914.439,ms
4284,2584,4181,1,17,913.73,ms,914.723,ms
4285,2584,4181,1,17,913.997,ms,917.031,ms
4286,2584,4181,1,17,914.84,ms,915.999,ms
4287,2584,4181,1,17,915.054,ms,920.253,ms
4288,2584,4181,1,17,915.5,ms,923.361,ms
4289,2584,4181,1,17,916.074,ms,917.098,ms
4290,2584,4181,1,17,916.367,ms,917.341,ms
4291,2584,4181,1,17,916.861,ms,920.107,ms
4292,2584,4181,1,17,917.267,ms,918.193,ms
4293,2584,4181,1,17,917.85,ms,920.466,ms
4294,2584,4181,1,17,918.046,ms,919.36,ms
4295,2584,4181,1,17,918.729,ms,919.699,ms
4296,2584,4181,1,17,919.217,ms,920.781,ms
4297,2584,4181,1,17,919.392,ms,922.07,ms
4298,2584,4181,1,17,919.978,ms,921.007,ms
4299,2584,4181,1,17,920.838,ms,922.442,ms
4300,2584,4181,1,17,920.823,ms,922.553,ms
4301,2584,4181,1,17,921.11,ms,922.211,ms
4302,2584,4181,1,17,921.695,ms,922.66,ms
4303,2584,4181,1,17,922.464,ms,923.385,ms
4304,2584,4181,1,17,922.724,ms,923.789,ms
4305,2584,4181,1,17,923.778,ms,924.702,ms
4306,2584,4181,1,17,927.595,ms,932.039,ms
4307,2584,4181,1,17,923.997,ms,927.254,ms
4308,2584,4181,1,17,924.495,ms,925.55,ms
4309,2584,4181,1,17,925.163,ms,927.088,ms
4310,2584,4181,1,17,925.326,ms,927.062,ms
4311,2584,4181,1,17,925.882,ms,927.603,ms
4312,2584,4181,1,17,926.323,ms,929.399,ms
4313,2584,4181,1,17,926.787,ms,930.499,ms
4314,2584,4181,1,17,927.194,ms,928.153,ms
4315,2584,4181,1,17,927.769,ms,928.699,ms
4316,2584,4181,1,17,928.129,ms,929.445,ms
4317,2584,4181,1,17,928.514,ms,929.551,ms
4318,2584,4181,1,17,929.166,ms,930.058,ms
4319,2584,4181,1,17,929.565,ms,931.841,ms
4320,2584,4181,1,17,930.058,ms,933.517,ms
4321,2584,4181,1,17,930.492,ms,932.397,ms
4322,2584,4181,1,17,930.921,ms,931.834,ms
4323,2584,4181,1,17,931.283,ms,932.93,ms
4324,2584,4181,1,17,931.771,ms,932.949,ms
4325,2584,4181,1,17,932.667,ms,934.452,ms
4326,2584,4181,1,17,932.683,ms,935.249,ms
4327,2584,4181,1,17,933.124,ms,937.164,ms
4328,2584,4181,1,17,933.793,ms,935.89,ms
4329,2584,4181,1,17,934.008,ms,934.927,ms
4330,2584,4181,1,17,934.504,ms,936.019,ms
4331,2584,4181,1,17,935.078,ms,936.092,ms
4332,2584,4181,1,17,935.7,ms,936.626,ms
4333,2584,4181,1,17,935.938,ms,938.684,ms
4334,2584,4181,1,17,936.374,ms,937.455,ms
4335,2584,4181,1,17,937.051,ms,938.022,ms
4336,2584,4181,1,17,937.237,ms,938.735,ms
4337,2584,4181,1,17,937.783,ms,940.186,ms
4338,2584,4181,1,17,938.383,ms,942.663,ms
4339,2584,4181,1,17,938.616,ms,947.042,ms
4340,2584,4181,1,17,938.992,ms,940.901,ms
4341,2584,4181,1,17,939.599,ms,940.619,ms
4342,2584,4181,1,17,940.268,ms,951.558,ms
4343,2584,4181,1,17,940.41,ms,941.607,ms
4344,2584,4181,1,17,941.006,ms,942.009,ms
4345,2584,4181,1,17,941.312,ms,942.319,ms
4346,2584,4181,1,17,941.963,ms,946.554,ms
4347,2584,4181,1,17,942.291,ms,946.496,ms
4348,2584,4181,1,17,942.752,ms,944.211,ms
4349,2584,4181,1,17,943.19,ms,944.444,ms
4350,2584,4181,1,17,944.215,ms,945.77,ms
4351,2584,4181,1,17,944.273,ms,945.336,ms
4352,2584,4181,1,17,944.593,ms,945.846,ms
4353,2584,4181,1,17,945.231,ms,946.258,ms
4354,2584,4181,1,17,945.708,ms,946.617,ms
4355,2584,4181,1,17,945.974,ms,946.898,ms
4356,2584,4181,1,17,946.679,ms,947.734,ms
4357,2584,4181,1,17,947.114,ms,948.451,ms
4358,2584,4181,1,17,947.365,ms,949.862,ms
4359,2584,4181,1,17,947.706,ms,949.685,ms
4360,2584,4181,1,17,948.26,ms,950.598,ms
4361,2584,4181,1,17,948.574,ms,957.119,ms
4362,2584,4181,1,17,949.124,ms,951.484,ms
4363,2584,4181,1,17,949.666,ms,952.779,ms
4364,2584,4181,1,17,949.969,ms,955.417,ms
4365,2584,4181,1,17,950.483,ms,951.464,ms
4366,2584,4181,1,17,950.869,ms,955.346,ms
4367,2584,4181,1,17,951.754,ms,952.687,ms
4368,2584,4181,1,17,952.012,ms,953.479,ms
4369,2584,4181,1,17,952.401,ms,954.377,ms
4370,2584,4181,1,17,953.163,ms,956.752,ms
4371,2584,4181,1,17,953.409,ms,958.528,ms
4372,2584,4181,1,17,953.728,ms,955.185,ms
4373,2584,4181,1,17,954.447,ms,955.552,ms
4374,2584,4181,1,17,954.729,ms,956.263,ms
4375,2584,4181,1,17,955.404,ms,958.718,ms
4376,2584,4181,1,17,955.907,ms,956.942,ms
4377,2584,4181,1,17,956.284,ms,957.196,ms
4378,2584,4181,1,17,956.544,ms,957.971,ms
4379,2584,4181,1,17,957.395,ms,958.316,ms
4380,2584,4181,1,17,957.496,ms,958.727,ms
4381,2584,4181,1,17,958.102,ms,959.514,ms
4382,2584,4181,1,17,958.614,ms,959.743,ms
4383,2584,4181,1,17,958.81,ms,962.975,ms
4384,2584,4181,1,17,959.372,ms,960.678,ms
4385,2584,4181,1,17,959.9,ms,960.911,ms
4386,2584,4181,1,17,960.214,ms,962.026,ms
4387,2584,4181,1,17,960.554,ms,961.477,ms
4388,2584,4181,1,17,961.344,ms,964.485,ms
4389,2584,4181,1,17,961.658,ms,966.252,ms
4390,2584,4181,1,17,962.051,ms,963.396,ms
4391,2584,4181,1,17,962.425,ms,964.421,ms
4392,2584,4181,1,17,963.139,ms,964.227,ms
4393,2584,4181,1,17,963.483,ms,966.771,ms
4394,2584,4181,1,17,964.079,ms,966.371,ms
4395,2584,4181,1,17,964.382,ms,965.542,ms
4396,2584,4181,1,17,964.848,ms,966.214,ms
4397,2584,4181,1,17,965.467,ms,966.984,ms
4398,2584,4181,1,17,965.982,ms,967.374,ms
4399,2584,4181,1,17,966.57,ms,976.638,ms
4400,2584,4181,1,17,966.963,ms,970.481,ms
4401,2584,4181,1,17,967.136,ms,969.065,ms
4402,2584,4181,1,17,967.766,ms,969.833,ms
4403,2584,4181,1,17,968.085,ms,969.433,ms
4404,2584,4181,1,17,968.644,ms,969.585,ms
4405,2584,4181,1,17,969.147,ms,977.4,ms
4406,2584,4181,1,17,969.724,ms,971.227,ms
4407,2584,4181,1,17,970.165,ms,972.59,ms
4408,2584,4181,1,17,970.593,ms,971.507,ms
4409,2584,4181,1,17,971.064,ms,974.4,ms
4410,2584,4181,1,17,971.422,ms,973.742,ms
4411,2584,4181,1,17,971.92,ms,973.081,ms
4412,2584,4181,1,17,972.351,ms,974.183,ms
4413,2584,4181,1,17,973.318,ms,974.717,ms
4414,2584,4181,1,17,973.27,ms,977.445,ms
4415,2584,4181,1,17,973.686,ms,978.368,ms
4416,2584,4181,1,17,974.357,ms,975.429,ms
4417,2584,4181,1,17,974.748,ms,978.726,ms
4418,2584,4181,1,17,975.09,ms,979.273,ms
4419,2584,4181,1,17,975.782,ms,976.784,ms
4420,2584,4181,1,17,976.105,ms,980.207,ms
4421,2584,4181,1,17,976.614,ms,977.59,ms
4422,2584,4181,1,17,977.003,ms,977.927,ms
4423,2584,4181,1,17,977.469,ms,980.952,ms
4424,2584,4181,1,17,977.854,ms,980.416,ms
4425,2584,4181,1,17,978.538,ms,979.465,ms
4426,2584,4181,1,17,978.817,ms,982.495,ms
4427,2584,4181,1,17,979.228,ms,980.27,ms
4428,2584,4181,1,17,979.891,ms,982.861,ms
4429,2584,4181,1,17,980.631,ms,981.592,ms
4430,2584,4181,1,17,980.663,ms,981.931,ms
4431,2584,4181,1,17,981.206,ms,982.144,ms
4432,2584,4181,1,17,982.131,ms,983.303,ms
4433,2584,4181,1,17,982.187,ms,983.116,ms
4434,2584,4181,1,17,982.674,ms,984.572,ms
4435,2584,4181,1,17,983.261,ms,986.533,ms
4436,2584,4181,1,17,983.385,ms,984.44,ms
4437,2584,4181,1,17,984.232,ms,985.431,ms
4438,2584,4181,1,17,984.661,ms,985.655,ms
4439,2584,4181,1,17,985.012,ms,988.382,ms
4440,2584,4181,1,17,985.44,ms,987.076,ms
4441,2584,4181,1,17,986.127,ms,987.85,ms
4442,2584,4181,1,17,986.431,ms,992.531,ms
4443,2584,4181,1,17,986.891,ms,988.245,ms
4444,2584,4181,1,17,987.416,ms,990.012,ms
4445,2584,4181,1,17,987.793,ms,989.024,ms
4446,2584,4181,1,17,988.341,ms,991.384,ms
4447,2584,4181,1,17,988.725,ms,992.463,ms
4448,2584,4181,1,17,989.041,ms,990.301,ms
4449,2584,4181,1,17,990.128,ms,994.02,ms
4450,2584,4181,1,17,990.172,ms,994.229,ms
4451,2584,4181,1,17,990.704,ms,993.362,ms
4452,2584,4181,1,17,991.015,ms,995.383,ms
4453,2584,4181,1,17,991.745,ms,995.671,ms
4454,2584,4181,1,17,991.834,ms,997.48,ms
4455,2584,4181,1,17,992.66,ms,993.665,ms
4456,2584,4181,1,17,992.958,ms,993.96,ms
4457,2584,4181,1,17,993.464,ms,995.584,ms
4458,2584,4181,1,17,994.073,ms,996.387,ms
4459,2584,4181,1,17,994.553,ms,995.526,ms
4460,2584,4181,1,17,994.805,ms,995.717,ms
4461,2584,4181,1,17,995.41,ms,996.376,ms
4462,2584,4181,1,17,995.903,ms,999.622,ms
4463,2584,4181,1,17,996.219,ms,999.057,ms
4464,2584,4181,1,17,996.809,ms,997.869,ms
4465,2584,4181,1,17,997.479,ms,998.447,ms
4466,2584,4181,1,17,997.699,ms,998.613,ms
4467,2584,4181,1,17,998.215,ms,999.172,ms
4468,2584,4181,1,17,998.745,ms,999.623,ms
4469,2584,4181,1,17,999.405,ms,1.00042,s
4470,2584,4181,1,17,999.661,ms,1.00142,s
4471,2584,4181,1,17,1.00004,s,1.00102,s
4472,2584,4181,1,17,1.00043,s,1.00132,s
4473,2584,4181,1,17,1.00167,s,1.00258,s
4474,2584,4181,1,17,1.00149,s,1.00255,s
4475,2584,4181,1,17,1.00181,s,1.0027,s
4476,2584,4181,1,17,1.00243,s,1.00336,s
4477,2584,4181,1,17,1.00299,s,1.00391,s
4478,2584,4181,1,17,1.00328,s,1.00422,s
4479,2584,4181,1,17,1.00497,s,1.00598,s
4480,2584,4181,1,17,1.00436,s,1.00526,s
4481,2584,4181,1,17,1.00479,s,1.00664,s
4482,2584,4181,1,17,1.00516,s,1.00618,s
4483,2584,4181,1,17,1.0059,s,1.00709,s
4484,2584,4181,1,17,1.00612,s,1.00727,s
4485,2584,4181,1,17,1.00692,s,1.00795,s
4486,2584,4181,1,17,1.0073,s,1.00824,s
4487,2584,4181,1,17,1.00757,s,1.00847,s
4488,2584,4181,1,17,1.00817,s,1.00917,s
4489,2584,4181,1,17,1.00892,s,1.00989,s
4490,2584,4181,1,17,1.00895,s,1.00986,s
4491,2584,4181,1,17,1.0094,s,1.01029,s
4492,2584,4181,1,17,1.01007,s,1.01106,s
4493,2584,4181,1,17,1.01058,s,1.01174,s
4494,2584,4181,1,17,1.01192,s,1.01291,s
4495,2584,4181,1,17,1.01155,s,1.01254,s
4496,2584,4181,1,17,1.01184,s,1.01276,s
4497,2584,4181,1,17,1.01233,s,1.01323,s
4498,2584,4181,1,17,1.01287,s,1.01389,s
4499,2584,4181,1,17,1.01342,s,1.01449,s
4500,2584,4181,1,17,1.01374,s,1.01466,s
4501,2584,4181,1,17,1.01435,s,1.01534,s
4502,2584,4181,1,17,1.01503,s,1.01594,s
4503,2584,4181,1,17,1.01522,s,1.01611,s
4504,2584,4181,1,17,1.01579,s,1.0177,s
4505,2584,4181,1,17,1.01662,s,1.01753,s
4506,2584,4181,1,17,1.01688,s,1.01775,s
4507,2584,4181,1,17,1.01801,s,1.01902,s
4508,2584,4181,1,17,1.01779,s,1.0215,s
4509,2584,4181,1,17,1.01821,s,1.02164,s
4510,2584,4181,1,17,1.01875,s,1.01964,s
4511,2584,4181,1,17,1.01897,s,1.02181,s
4512,2584,4181,1,17,1.01968,s,1.02393,s
4513,2584,4181,1,17,1.02012,s,1.02127,s
4514,2584,4181,1,17,1.02065,s,1.02185,s
4515,2584,4181,1,17,1.0212,s,1.02213,s
4516,2584,4181,1,17,1.02138,s,1.02355,s
4517,2584,4181,1,17,1.02206,s,1.02439,s
4518,2584,4181,1,17,1.02253,s,1.02519,s
4519,2584,4181,1,17,1.0229,s,1.02398,s
4520,2584,4181,1,17,1.02326,s,1.02432,s
4521,2584,4181,1,17,1.02404,s,1.02513,s
4522,2584,4181,1,17,1.02427,s,1.02533,s
4523,2584,4181,1,17,1.02469,s,1.02578,s
4524,2584,4181,1,17,1.02548,s,1.02648,s
4525,2584,4181,1,17,1.02593,s,1.02687,s
4526,2584,4181,1,17,1.02617,s,1.03107,s
4527,2584,4181,1,17,1.02682,s,1.03059,s
4528,2584,4181,1,17,1.02729,s,1.02825,s
4529,2584,4181,1,17,1.02788,s,1.029,s
4530,2584,4181,1,17,1.02847,s,1.02955,s
4531,2584,4181,1,17,1.02868,s,1.03008,s
4532,2584,4181,1,17,1.02974,s,1.03309,s
4533,2584,4181,1,17,1.02971,s,1.03101,s
4534,2584,4181,1,17,1.03006,s,1.03103,s
4535,2584,4181,1,17,1.03055,s,1.03373,s
4536,2584,4181,1,17,1.03126,s,1.03235,s
4537,2584,4181,1,17,1.03138,s,1.04769,s
4538,2584,4181,1,17,1.03208,s,1.03347,s
4539,2584,4181,1,17,1.03251,s,1.03374,s
4540,2584,4181,1,17,1.03323,s,1.03423,s
4541,2584,4181,1,17,1.03352,s,1.0365,s
4542,2584,4181,1,17,1.03404,s,1.03749,s
4543,2584,4181,1,17,1.03434,s,1.03758,s
4544,2584,4181,1,17,1.03518,s,1.03614,s
4545,2584,4181,1,17,1.03552,s,1.03717,s
4546,2584,4181,1,17,1.03574,s,1.03786,s
4547,2584,4181,1,17,1.03654,s,1.03746,s
4548,2584,4181,1,17,1.03709,s,1.03805,s
4549,2584,4181,1,17,1.03735,s,1.03826,s
4550,2584,4181,1,17,1.0382,s,1.03917,s
4551,2584,4181,1,17,1.03833,s,1.03926,s
4552,2584,4181,1,17,1.03881,s,1.0398,s
4553,2584,4181,1,17,1.03941,s,1.04043,s
4554,2584,4181,1,17,1.03971,s,1.04067,s
4555,2584,4181,1,17,1.04016,s,1.04115,s
4556,2584,4181,1,17,1.04093,s,1.04189,s
4557,2584,4181,1,17,1.04117,s,1.04423,s
4558,2584,4181,1,17,1.04192,s,1.04285,s
4559,2584,4181,1,17,1.04267,s,1.04364,s
4560,2584,4181,1,17,1.04246,s,1.04347,s
4561,2584,4181,1,17,1.04333,s,1.04427,s
4562,2584,4181,1,17,1.04362,s,1.04462,s
4563,2584,4181,1,17,1.04401,s,1.04492,s
4564,2584,4181,1,17,1.04463,s,1.04565,s
4565,2584,4181,1,17,1.04502,s,1.04604,s
4566,2584,4181,1,17,1.04546,s,1.04633,s
4567,2584,4181,1,17,1.04618,s,1.04713,s
4568,2584,4181,1,17,1.04673,s,1.04765,s
4569,2584,4181,1,17,1.04697,s,1.04805,s
4570,2584,4181,1,17,1.04767,s,1.04874,s
4571,2584,4181,1,17,1.04803,s,1.04899,s
4572,2584,4181,1,17,1.0486,s,1.04961,s
4573,2584,4181,1,17,1.04909,s,1.05003,s
4574,2584,4181,1,17,1.04933,s,1.05028,s
4575,2584,4181,1,17,1.04993,s,1.05106,s
4576,2584,4181,1,17,1.05046,s,1.05147,s
4577,2584,4181,1,17,1.05084,s,1.05178,s
4578,2584,4181,1,17,1.05129,s,1.05229,s
4579,2584,4181,1,17,1.05201,s,1.05296,s
4580,2584,4181,1,17,1.05237,s,1.05342,s
4581,2584,4181,1,17,1.05279,s,1.05397,s
4582,2584,4181,1,17,1.0536,s,1.05477,s
4583,2584,4181,1,17,1.05385,s,1.05475,s
4584,2584,4181,1,17,1.05437,s,1.05541,s
4585,2584,4181,1,17,1.05497,s,1.05589,s
4586,2584,4181,1,17,1.05549,s,1.05647,s
4587,2584,4181,1,17,1.05587,s,1.05815,s
4588,2584,4181,1,17,1.05611,s,1.05927,s
4589,2584,4181,1,17,1.05673,s,1.05965,s
4590,2584,4181,1,17,1.05763,s,1.0586,s
4591,2584,4181,1,17,1.05768,s,1.06046,s
4592,2584,4181,1,17,1.05821,s,1.05936,s
4593,2584,4181,1,17,1.05901,s,1.06576,s
4594,2584,4181,1,17,1.05909,s,1.06019,s
4595,2584,4181,1,17,1.05977,s,1.06165,s
4596,2584,4181,1,17,1.06034,s,1.06454,s
4597,2584,4181,1,17,1.06065,s,1.06233,s
4598,2584,4181,1,17,1.06119,s,1.06251,s
4599,2584,4181,1,17,1.06177,s,1.06276,s
4600,2584,4181,1,17,1.06212,s,1.06482,s
4601,2584,4181,1,17,1.06276,s,1.06399,s
4602,2584,4181,1,17,1.06317,s,1.06445,s
4603,2584,4181,1,17,1.06355,s,1.06525,s
4604,2584,4181,1,17,1.06426,s,1.06534,s
4605,2584,4181,1,17,1.06456,s,1.06676,s
4606,2584,4181,1,17,1.06495,s,1.06843,s
4607,2584,4181,1,17,1.07097,s,1.07399,s
4608,2584,4181,1,17,1.06612,s,1.06712,s
4609,2584,4181,1,17,1.06672,s,1.07065,s
4610,2584,4181,1,17,1.06747,s,1.06983,s
4611,2584,4181,1,17,1.06778,s,1.06919,s
4612,2584,4181,1,17,1.06839,s,1.07066,s
4613,2584,4181,1,17,1.06908,s,1.07061,s
4614,2584,4181,1,17,1.06939,s,1.07026,s
4615,2584,4181,1,17,1.06979,s,1.07153,s
4616,2584,4181,1,17,1.07033,s,1.07149,s
4617,2584,4181,1,17,1.07081,s,1.07175,s
4618,2584,4181,1,17,1.07145,s,1.07975,s
4619,2584,4181,1,17,1.07177,s,1.07307,s
4620,2584,4181,1,17,1.07238,s,1.07356,s
4621,2584,4181,1,17,1.07284,s,1.07486,s
4622,2584,4181,1,17,1.07308,s,1.07477,s
4623,2584,4181,1,17,1.07367,s,1.07607,s
4624,2584,4181,1,17,1.0742,s,1.07608,s
4625,2584,4181,1,17,1.07456,s,1.0763,s
4626,2584,4181,1,17,1.07482,s,1.07735,s
4627,2584,4181,1,17,1.07557,s,1.07663,s
4628,2584,4181,1,17,1.07577,s,1.07688,s
4629,2584,4181,1,17,1.07645,s,1.07741,s
4630,2584,4181,1,17,1.07702,s,1.07792,s
4631,2584,4181,1,17,1.07755,s,1.08091,s
4632,2584,4181,1,17,1.07798,s,1.08129,s
4633,2584,4181,1,17,1.07836,s,1.07935,s
4634,2584,4181,1,17,1.07907,s,1.08173,s
4635,2584,4181,1,17,1.08003,s,1.08094,s
4636,2584,4181,1,17,1.07984,s,1.0808,s
4637,2584,4181,1,17,1.08071,s,1.08398,s
4638,2584,4181,1,17,1.08142,s,1.08591,s
4639,2584,4181,1,17,1.08138,s,1.08232,s
4640,2584,4181,1,17,1.0817,s,1.08455,s
4641,2584,4181,1,17,1.08231,s,1.08503,s
4642,2584,4181,1,17,1.08267,s,1.08609,s
4643,2584,4181,1,17,1.08319,s,1.08448,s
4644,2584,4181,1,17,1.08343,s,1.08621,s
4645,2584,4181,1,17,1.08401,s,1.08761,s
4646,2584,4181,1,17,1.08522,s,1.08729,s
4647,2584,4181,1,17,1.08495,s,1.08888,s
4648,2584,4181,1,17,1.08555,s,1.08663,s
4649,2584,4181,1,17,1.0863,s,1.08758,s
4650,2584,4181,1,17,1.08657,s,1.08744,s
4651,2584,4181,1,17,1.08731,s,1.08831,s
4652,2584,4181,1,17,1.08779,s,1.08896,s
4653,2584,4181,1,17,1.08819,s,1.09009,s
4654,2584,4181,1,17,1.08868,s,1.09157,s
4655,2584,4181,1,17,1.08917,s,1.09012,s
4656,2584,4181,1,17,1.08983,s,1.09311,s
4657,2584,4181,1,17,1.09029,s,1.09151,s
4658,2584,4181,1,17,1.09065,s,1.09231,s
4659,2584,4181,1,17,1.09113,s,1.09216,s
4660,2584,4181,1,17,1.09189,s,1.09293,s
4661,2584,4181,1,17,1.09207,s,1.09516,s
4662,2584,4181,1,17,1.09276,s,1.09572,s
4663,2584,4181,1,17,1.09338,s,1.09654,s
4664,2584,4181,1,17,1.09355,s,1.09518,s
4665,2584,4181,1,17,1.09435,s,1.09819,s
4666,2584,4181,1,17,1.09487,s,1.09583,s
4667,2584,4181,1,17,1.09515,s,1.09878,s
4668,2584,4181,1,17,1.09563,s,1.09855,s
4669,2584,4181,1,17,1.096,s,1.09704,s
4670,2584,4181,1,17,1.09661,s,1.09778,s
4671,2584,4181,1,17,1.09704,s,1.09844,s
4672,2584,4181,1,17,1.09751,s,1.0992,s
4673,2584,4181,1,17,1.09807,s,1.10173,s
4674,2584,4181,1,17,1.09861,s,1.09963,s
4675,2584,4181,1,17,1.09901,s,1.09988,s
4676,2584,4181,1,17,1.09958,s,1.10176,s
4677,2584,4181,1,17,1.10003,s,1.10397,s
4678,2584,4181,1,17,1.1004,s,1.10137,s
4679,2584,4181,1,17,1.10119,s,1.10528,s
4680,2584,4181,1,17,1.10142,s,1.10239,s
4681,2584,4181,1,17,1.10206,s,1.10296,s
4682,2584,4181,1,17,1.10279,s,1.10378,s
4683,2584,4181,1,17,1.10297,s,1.10401,s
4684,2584,4181,1,17,1.10365,s,1.10466,s
4685,2584,4181,1,17,1.10412,s,1.10503,s
4686,2584,4181,1,17,1.10434,s,1.10527,s
4687,2584,4181,1,17,1.10546,s,1.10648,s
4688,2584,4181,1,17,1.10604,s,1.10695,s
4689,2584,4181,1,17,1.106,s,1.10693,s
4690,2584,4181,1,17,1.1065,s,1.10746,s
4691,2584,4181,1,17,1.10694,s,1.10785,s
4692,2584,4181,1,17,1.10757,s,1.1085,s
4693,2584,4181,1,17,1.10824,s,1.10942,s
4694,2584,4181,1,17,1.10865,s,1.10962,s
4695,2584,4181,1,17,1.1091,s,1.11047,s
4696,2584,4181,1,17,1.10951,s,1.11048,s
4697,2584,4181,1,17,1.11001,s,1.1111,s
4698,2584,4181,1,17,1.11067,s,1.11471,s
4699,2584,4181,1,17,1.11102,s,1.11206,s
4700,2584,4181,1,17,1.11171,s,1.11275,s
4701,2584,4181,1,17,1.11205,s,1.12224,s
4702,2584,4181,1,17,1.11262,s,1.11365,s
4703,2584,4181,1,17,1.11325,s,1.11425,s
4704,2584,4181,1,17,1.11346,s,1.11436,s
4705,2584,4181,1,17,1.11391,s,1.11487,s
4706,2584,4181,1,17,1.11485,s,1.11585,s
4707,2584,4181,1,17,1.11502,s,1.116,s
4708,2584,4181,1,17,1.11571,s,1.11663,s
4709,2584,4181,1,17,1.11629,s,1.11725,s
4710,2584,4181,1,17,1.11648,s,1.11742,s
4711,2584,4181,1,17,1.11733,s,1.11851,s
